  1.98557242  2.01080828  2.02886002  2.04631168  2.06062584  2.07922656
  2.09077568  2.1040846  2.11292401  2.12311916  2.12884273  2.13848537
  2.13943302  2.14613482  2.15138221  2.15401287  2.15473841  2.15554049
  2.15063375  2.15177188  2.14826558  2.14350325  2.13749706  2.13493018
  2.12519068  2.12076478  2.10921672  2.09585141  2.08418303  2.06961093
  2.05061754  2.03355512  2.01356572  1.98915759  1.96188021  1.93306959
  1.90515458  1.87182007  1.83676011  1.80163972  1.76305986  1.72251376
  1.68288826  1.64562636  1.60242463  1.55909105  1.51686127  1.47363925
  1.43040227  1.3860029  1.33902059  1.28698787  1.23142473  1.17084111
  1.10610313  1.02741662  0.944722154  0.85455039  0.737104591  0.624628831
  0.503835404  0.371868351  0.244447028  0.131698885  0.00644441052
 -0.150038268 -0.345668361 -0.590390073  0.051533193  0.151143314  0.274903027
  0.41190094  0.559298892  0.709600254  0.841578619  0.969362098  1.07548825
  1.17277638  1.25928396  1.3403855  1.42540927  1.50000761  1.58310942
  1.65293006  1.72914627  1.79934915  1.86886939  1.93348588  1.99572317
  2.05221852  2.10811137  2.15840488  2.20323217  2.24977555  2.28612021
  2.32312758  2.35871674  2.38424674  2.413458  2.43744358  2.46003555
  2.47914758  2.49793458  2.5134951  2.52983208  2.54001279  2.55263082
  2.56440551  2.57237832  2.58015825  2.58567341  2.59425125  2.59675677
  2.60219249  2.60482991  2.60625852  2.60931127  2.60913182  2.61097331
  2.60776189  2.60507086  2.60291094  2.59873642  2.59602882  2.58962964
  2.58332814  2.57611163  2.56724659  2.56040113  2.54605192  2.53367127
  2.52158455  2.50247976  2.48544249  2.46240226  2.43843357  2.41322003
  2.38551752  2.35296997  2.31535229  2.27372904  2.23175545  2.18333917
  2.13248872  2.07499387  2.0175012  1.95844148  1.89733674  1.83607203
  1.77116158  1.70744916  1.64138157  1.57852199  1.51096297  1.43898444
  1.35894905  1.27234636  1.17547101  1.06544292  0.948917065  0.798573027
  0.636900648  0.475642811  0.31910703  0.157774295  0.0185207584 -0.105721677
 -0.221503261 -7.19672784 -6.69410485 -6.20711107 -5.73688947 -5.28463393
 -4.8515912 -4.43906299 -4.04840811 -3.68104464 -3.3384523 -3.0516088
 -2.78545678 -2.53290327 -2.29483593 -2.07218107 -1.87742945 -1.70303846
 -1.53852914 -1.38453466 -1.24171564 -1.11511127 -1.01092465 -0.913026273
 -0.821814839 -0.737706273 -0.661134401 -0.610199958 -0.560676085 -0.511626948
 -0.463108636 -0.415179922 -0.366193273 -0.317971791 -0.271614383 -0.227250051
 -0.185013484 -0.146973497 -0.112852085 -0.0794292615 -0.0467633859
 -0.0149154797  0.0160221053  0.045838417  0.0747304621  0.102630591
  0.129468141  0.155169317  0.177481854  0.19907554  0.220454319  0.241593316
  0.262466466  0.287485556  0.313241423  0.335359314  0.353630108  0.367835859
  0.374290958  0.369890227  0.36566525  0.361628099  0.357791377  0.354168239
  0.356588408  0.356736799  0.354424524  0.349520915  0.341889904  0.332288799
  0.319597292  0.303191247  0.28288147  0.258471043  0.225171172  0.183939524
  0.142356432  0.100428971  0.0581648121  0.0189474453 -0.00353898655
 -0.0359364012 -0.0787566981 -0.132532757 -0.197819233 -0.307191251
 -0.420101069 -0.52955016 -0.635284431 -0.737038466 -0.834535081 -0.927484868
 -1.01558572 -1.09852232 -1.17596568 -1.24757253 -1.31298485 -1.37182924
 -1.42371636 -1.46824031 -1.50497798  0.298041995  0.432913519  0.54789755
  0.634542067  0.703807712  0.748593755  0.778606212  0.803858922  0.822559058
  0.843375509  0.868907501  0.893981378  0.915531675  0.936356876  0.960664137
  0.989848581  1.01688499  1.0384571  1.06091599  1.08712722  1.11488463
  1.14125373  1.16578019  1.1897643  1.21202776  1.23477764  1.25979791
  1.28516255  1.30793122  1.3270678  1.34630567  1.36653243  1.38570046
  1.40214696  1.41723978  1.43333661  1.45138812  1.46673507  1.4768221
  1.48615943  1.49648985  1.5065688  1.5145946  1.5202299  1.52368292
  1.52279278  1.52143518  1.52159926  1.52180757  1.51959648  1.51426364
  1.5077225  1.49992665  1.49061404  1.47939015  1.46640888  1.45199746
  1.43606722  1.41836755  1.39859574  1.37693105  1.35321087  1.32741913
  1.29975868  1.27058626  1.23772449  1.19907352  1.15809382  1.11682609
  1.07359567  1.02559264  0.972335275  0.913754935  0.850035084  0.779438218
  0.700587161  0.613448002  0.518457491  0.415216869  0.302314242  0.175243208
  0.0410847478 -0.0882292917 -0.226050437 -0.398487974 -0.621168939
 -0.854019056 -1.09731078 -1.35212828 -1.6295575 -1.91729117 -2.19077428
 -2.44785475 -2.68619169 -2.903241 -3.09623987 -3.26219018 -3.39784069
 -3.49966799 -3.56385601  0.983483065  1.0006682  1.01666386  1.03122262
  1.04013022  1.05175213  1.074111  1.10184857  1.1334603  1.16578603
  1.19540478  1.22494948  1.25650701  1.28956736  1.32467409  1.35996787
  1.39387217  1.42631249  1.45503478  1.48392258  1.51866394  1.5544682
  1.58658359  1.61572796  1.64108437  1.66480069  1.6896431  1.7139079
  1.73538678  1.75469063  1.77158355  1.78729274  1.80339362  1.81932059
  1.83430893  1.84840431  1.86161393  1.87385722  1.88482975  1.89473035
  1.90327418  1.91130826  1.92127136  1.93104508  1.93602368  1.93842581
  1.94243553  1.94694995  1.95017324  1.95194874  1.95167142  1.9498345
  1.94745393  1.94444131  1.94088605  1.93638953  1.93017771  1.9221643
  1.91211559  1.90019381  1.88712656  1.87256175  1.85564749  1.83635953
  1.81497396  1.79132672  1.76523084  1.7365562  1.70582811  1.67222564
  1.63238874  1.58715801  1.54162748  1.49488984  1.44364822  1.38731824
  1.32426248  1.25444985  1.17999983  1.10039443  1.01309787  0.91872943
  0.825854934  0.733035604  0.625149476  0.503317949  0.385487919  0.272344055
  0.162056245  0.0553197569 -0.0416604475 -0.130736356 -0.256674488
 -0.423867815 -0.623827655 -0.862489829 -1.18848441 -1.613219 -2.1493383
 -2.81084959  1.01601172  1.03691889  1.06392954  1.09859811  1.14429619
  1.19321878  1.24548476  1.30200174  1.36429885  1.42789162  1.49346601
  1.55552267  1.61036078  1.66596175  1.72291861  1.77627784  1.82302343
  1.86822991  1.91048029  1.95106808  1.98850951  2.02439308  2.05669518
  2.0895906  2.12326293  2.15587569  2.18628194  2.21586163  2.24365464
  2.27070494  2.29601105  2.32102512  2.34544822  2.36869998  2.38938588
  2.41005254  2.431004  2.45005918  2.46557323  2.4802881  2.49347654
  2.50605724  2.5177546  2.52823838  2.5367117  2.54404234  2.54988815
  2.55382301  2.55439496  2.55417278  2.55262852  2.55066278  2.54860054
  2.5450802  2.53893418  2.53250781  2.526215  2.51882148  2.51000419
  2.50000526  2.48788016  2.47576653  2.46422621  2.45213898  2.44006683
  2.42633389  2.41022893  2.39286782  2.37412051  2.35398228  2.33227496
  2.30909571  2.28538479  2.2579991  2.22485448  2.18969425  2.15404975
  2.11329322  2.06447076  2.01299971  1.96038412  1.90239985  1.83723816
  1.76740207  1.69301053  1.61263426  1.52404515  1.43154407  1.33252858
  1.23538207  1.14507338  1.05393242  0.959703172  0.871188584  0.791279438
  0.721640247  0.665328514  0.626003913  0.607988132  0.616371429  1.11710415
  1.12182602  1.14348449  1.19370899  1.2719063  1.35660376  1.44638817
  1.53252776  1.61419219  1.69626877  1.77727086  1.85449453  1.92600006
  1.98980216  2.04462734  2.09763894  2.14813128  2.19899676  2.24957359
  2.29982879  2.34884527  2.39534947  2.4384425  2.48199863  2.52531491
  2.56665838  2.60514219  2.64424303  2.68329549  2.71976227  2.75254024
  2.78452184  2.81493999  2.84412965  2.87122996  2.89634309  2.91847696
  2.93925057  2.95789382  2.97593772  2.99284204  3.00741949  3.01865079
  3.02931462  3.03902524  3.04689428  3.05210248  3.05689182  3.06108388
  3.0628425  3.06119362  3.05844096  3.05422992  3.04944296  3.04413054
  3.03575566  3.02301186  3.01094155  3.0004443  2.98702076  2.96952168
  2.95145066  2.93304366  2.91415476  2.89532689  2.8741247  2.84962428
  2.82564165  2.80345317  2.77969564  2.75412908  2.72800835  2.7019173
  2.67495348  2.6475655  2.61916671  2.59052077  2.55933744  2.52541254
  2.48861066  2.44904844  2.40515984  2.35680425  2.30161998  2.23700546
  2.16798436  2.09693751  2.01417328  1.91279579  1.80768348  1.69718114
  1.59160382  1.50058459  1.40826546  1.31871373  1.22491254  1.12733268
  1.0266675  0.923890043  0.820322911  1.00539863  1.0818795  1.16664793
  1.27065436  1.39406198  1.52868163  1.6380529  1.75213228  1.86364201
  1.96576328  2.04967015  2.1297247  2.20670228  2.27697938  2.35289909
  2.41288324  2.48411638  2.55290725  2.61745269  2.68050021  2.74215653
  2.7978152  2.85636617  2.91255125  2.96426192  3.0129774  3.05922103
  3.10514204  3.14364687  3.18090635  3.2175376  3.2521674  3.28107917
  3.30619209  3.33320433  3.35433289  3.37573454  3.39408854  3.40956477
  3.42705159  3.4387727  3.45058271  3.46048033  3.46907183  3.47685805
  3.48286017  3.49005684  3.49584411  3.50022821  3.49954564  3.50159037
  3.49977305  3.49853374  3.49521169  3.49321733  3.4898152  3.48200892
  3.47325666  3.46430507  3.45438792  3.44186904  3.4283985  3.41358689
  3.39447295  3.37498591  3.35147974  3.3273055  3.29971624  3.27312422
  3.24077722  3.20679723  3.16992535  3.13353954  3.09449476  3.05456762
  3.01690834  2.97530397  2.93571105  2.8906598  2.85173495  2.80344533
  2.76451259  2.71842112  2.66805512  2.61663773  2.55227131  2.48314436
  2.40295847  2.3163936  2.21297728  2.11377188  1.99325221  1.85774372
  1.71570682  1.59591026  1.49846566  1.38731474  1.26093798  1.12572248
  0.98227202  0.961925215  1.10918513  1.24168065  1.40009781  1.54897637
  1.7084695  1.84636848  1.99365123  2.11410366  2.21939409  2.31833583
  2.41564004  2.51762063  2.60671679  2.70015117  2.79405699  2.88369172
  2.96573897  3.05180322  3.13088549  3.20647496  3.27897553  3.34361534
  3.40593622  3.46090079  3.51763201  3.56439144  3.60637764  3.64636232
  3.6842936  3.71763127  3.74467687  3.77390629  3.79992328  3.81964004
  3.84180517  3.85761615  3.87383048  3.88868717  3.90275745  3.91465651
  3.92205418  3.93134282  3.93888071  3.94714111  3.95574881  3.95663163
  3.96271805  3.9651099  3.96594554  3.96965794  3.96837934  3.96586606
  3.96615428  3.9636516  3.96009831  3.95472398  3.95067418  3.94365241
  3.93551607  3.92801845  3.9146271  3.90480244  3.8896944  3.87529442
  3.85686652  3.83683446  3.81689631  3.78769483  3.7604295  3.72583115
  3.69226934  3.65267344  3.61062792  3.56391475  3.50998184  3.45894344
  3.39852218  3.33721763  3.27754494  3.21622846  3.15252321  3.09188942
  3.02745701  2.96334326  2.89824569  2.82539961  2.74856992  2.66460178
  2.56569364  2.44989058  2.32324883  2.18538567  2.00247599  1.83214692
  1.65715904  1.51079893  1.37323869  1.22099948  1.05368565 -6.04957594
 -5.55895954 -5.08437744 -4.62698662 -4.18799545 -3.76866568 -3.37031456
 -2.99431695 -2.6421076 -2.31518343 -2.05154948 -1.80743472 -1.57367626
 -1.35097596 -1.14006649 -0.94867603 -0.772435717 -0.605210756 -0.447589508
 -0.300185936 -0.167225742 -0.0538970934  0.053014082  0.15309653  0.245921178
  0.331040444  0.393447268  0.453003765  0.510378625  0.565418917  0.61796496
  0.664761869  0.708813378  0.751801639  0.793642746  0.834249004  0.87134508
  0.905316251  0.939882524  0.975054282  1.01084209  1.04799617  1.09026275
  1.13074995  1.16933696  1.2058977  1.24030055  1.26944913  1.29694145
  1.32342779  1.34883764  1.37309732  1.39640755  1.41847667  1.43894926
  1.45772681  1.47470662  1.48911651  1.50029318  1.51028897  1.51903424
  1.52645639  1.53247976  1.53970039  1.54420523  1.54581493  1.54437304
  1.53971662  1.5246424  1.50658503  1.48904265  1.47205386  1.45565898
  1.44615119  1.44197768  1.43254441  1.41757486  1.39678113  1.37136789
  1.34711844  1.31182897  1.26492876  1.2058237  1.13389541  1.03114917
  0.919228324  0.801569952  0.677939416  0.548093213  0.411778642  0.268733472
  0.118685591 -0.0386473501 -0.203558318 -0.376351278 -0.557341599 -0.746856464
 -0.945235309 -1.15283026 -1.37000659 -0.323156198  0.321835452  0.820973508
  1.06584352  1.24290631  1.36702576  1.45413085  1.51826013  1.55202729
  1.5888932  1.63295637  1.67594431  1.71462482  1.75081844  1.78680607
  1.82253813  1.85750952  1.89139953  1.92437776  1.95578955  1.9862763
  2.01653986  2.04629465  2.07662286  2.10872007  2.13992983  2.16900663
  2.19654004  2.22320166  2.24857283  2.27400685  2.30037494  2.32560384
  2.34858368  2.36981331  2.39004007  2.40911651  2.4268415  2.44207015
  2.45669114  2.47190619  2.48639308  2.49794968  2.50528718  2.51239612
  2.51967835  2.52613682  2.53168886  2.53586519  2.53775388  2.53649658
  2.53478585  2.53374541  2.53082907  2.52391005  2.51454834  2.50591606
  2.49986545  2.48882811  2.46805409  2.44605286  2.42713251  2.4086202
  2.3857893  2.35730906  2.32660939  2.29432941  2.25859348  2.21796988
  2.17306231  2.12536073  2.07572786  2.0199038  1.95753078  1.8876988
  1.81083323  1.72475603  1.62512035  1.50625563  1.38333174  1.26275478
  1.13061354  0.982833409  0.817023006  0.628517048  0.407865077  0.179364519
 -0.0504930675 -0.296176561 -0.560082051 -0.847403057 -1.16685251 -1.52107292
 -1.91290406 -2.34539714 -2.82182997 -3.34572316 -3.92085747 -4.55129242
 -5.24138614  1.69429079  1.7351622  1.78519002  1.8429047  1.89230554
  1.92070407  1.94192898  1.98192674  2.00373293  2.04701708  2.08799562
  2.12523885  2.16684007  2.19963402  2.24489082  2.28493805  2.31913037
  2.35991546  2.40142082  2.4379237  2.47556245  2.51790426  2.54426055
  2.57336317  2.61052231  2.64323376  2.67042098  2.70118431  2.71987957
  2.75186581  2.770715  2.79291872  2.81297652  2.83422488  2.85437818
  2.87653602  2.89279453  2.90867219  2.92380468  2.93873279  2.96146395
  2.97528305  2.98709183  3.00740362  3.02233425  3.03051556  3.04072992
  3.04996437  3.05802441  3.06693843  3.06953166  3.07572298  3.08425581
  3.08424709  3.09311532  3.08636752  3.09225401  3.08884683  3.08271455
  3.08168268  3.07547068  3.06571726  3.05230898  3.03090149  3.02095941
  3.00173812  2.9746613  2.94811222  2.91894827  2.89355336  2.85458326
  2.80656717  2.77185522  2.71966462  2.67387745  2.60928886  2.53479431
  2.47757143  2.39190472  2.32301518  2.22350618  2.11353495  2.00876615
  1.898419  1.75312996  1.6527221  1.52542818  1.37074616  1.22573002
  1.14102749  0.980014342  0.879762395  0.697976441  0.457820677  0.229085417
  0.00627825913 -0.182915597 -0.325851533 -0.415065588 -0.442235321  1.77089461
  1.82857266  1.88527745  1.93941234  1.98630953  2.0419141  2.11145102
  2.17939079  2.24269239  2.30892571  2.37929395  2.44817614  2.51361415
  2.57817292  2.64127937  2.70020073  2.75091161  2.80184909  2.85327936
  2.90120465  2.94158885  2.98394446  3.02939403  3.07349073  3.11471548
  3.15491427  3.19272765  3.22995688  3.2653514  3.30095775  3.33654412
  3.37130807  3.40405195  3.43641626  3.46783653  3.49825004  3.52671512
  3.55387887  3.57831923  3.60225969  3.62543287  3.64701312  3.66558775
  3.68320604  3.69942003  3.71386092  3.72521124  3.7352386  3.74325619
  3.74965332  3.75309377  3.75590476  3.75795353  3.75889434  3.7578121
  3.75641178  3.7553273  3.75239704  3.74588886  3.73935445  3.73332629
  3.72648872  3.71885664  3.70991049  3.69910811  3.68720093  3.67390249
  3.65955638  3.64431028  3.6273768  3.60881662  3.5875794  3.56262818
  3.53538863  3.50584039  3.47315706  3.43777002  3.3968492  3.34701881
  3.29465573  3.24290918  3.18295389  3.10935644  3.03234988  2.95466793
  2.86943673  2.773007  2.67210038  2.56463896  2.45755868  2.35322722
  2.25044537  2.1543637  2.05568525  1.95387709  1.85117662  1.74852882
  1.64703053  1.54801869  1.45311134  1.57675716  1.72892024  1.86240487
  1.96716212  2.04725131  2.15675474  2.27925102  2.37553161  2.45327174
  2.56022432  2.64617328  2.71738688  2.80021807  2.88716134  2.95602332
  3.00834238  3.06905106  3.12947377  3.19281286  3.2522932  3.31909548
  3.37172269  3.43345552  3.48866785  3.5501759  3.59950233  3.65410388
  3.70355238  3.75244936  3.80041524  3.84438454  3.88776837  3.92838971
  3.9693953  4.00682678  4.04002052  4.07245889  4.10073189  4.1301395
  4.15256764  4.17329693  4.19781071  4.21604141  4.23322157  4.24428495
  4.25933842  4.27112197  4.27997156  4.28526048  4.29026829  4.29295446
  4.2949573  4.29682525  4.2944747  4.28756916  4.28520018  4.27563679
  4.26696027  4.25930827  4.24445887  4.23371549  4.21578119  4.1966294
  4.18201101  4.15878619  4.14340325  4.12140245  4.09943113  4.07558524
  4.05105225  4.03028686  4.00957811  3.98359413  3.95848661  3.93351153
  3.90981535  3.88104332  3.85144171  3.8197729  3.77952298  3.73978635
  3.70236137  3.64416037  3.58761629  3.52594062  3.45612479  3.37380849
  3.28128962  3.19454584  3.09288439  2.97867157  2.83460303  2.71470265
  2.63351  2.50574659  2.39902393  2.30946502  2.20991225  2.09912609
  1.97569173  1.75024914  1.81601949  1.90482496  2.05948598  2.17273636
  2.32267247  2.44884864  2.571501  2.67376837  2.79670405  2.90719048
  2.9917632  3.08021848  3.15294111  3.24739698  3.3323996  3.41599622
  3.49766212  3.58306718  3.65558798  3.7315758  3.81515723  3.88375539
  3.95559061  4.0240292  4.08626858  4.14697341  4.20439628  4.25730689
  4.30812503  4.35022188  4.39574147  4.43242672  4.46658042  4.50437048
  4.53290122  4.56325557  4.58707269  4.60800111  4.62821215  4.64855699
  4.66450538  4.67591625  4.69157206  4.70268906  4.71595809  4.72411766
  4.73129217  4.73885458  4.74485416  4.74364965  4.74786769  4.75191162
  4.75009773  4.74919431  4.74617663  4.73924462  4.73543553  4.728816
  4.72226034  4.7093038  4.6978603  4.68438811  4.66744169  4.64911124
  4.62876376  4.60216866  4.57895101  4.54760026  4.51667737  4.48686979
  4.4500426  4.41735052  4.37820584  4.34121155  4.30126313  4.260584
  4.22677422  4.18640402  4.14198474  4.1029422  4.0593841  4.01034066
  3.96348922  3.90816125  3.84625614  3.77467073  3.6999954  3.61580986
  3.51381652  3.39765853  3.27536509  3.13003569  2.97639227  2.82783235
  2.72690534  2.5862328  2.48664355  2.5227576  2.74913647  1.52971787
  1.73888515  1.93703358  2.10899243  2.25217859  2.47873386  2.604705
  2.75855137  2.90366648  3.00772257  3.12729121  3.24568914  3.36195593
  3.48128416  3.59156754  3.70224603  3.81744536  3.92720541  4.02885849
  4.13085843  4.22379626  4.31428236  4.40193219  4.47806467  4.55510904
  4.61785969  4.68314134  4.73424677  4.79362925  4.84158532  4.88083089
  4.9169884  4.95109865  4.98749092  5.01374188  5.04197867  5.0678806
  5.08626307  5.11001516  5.12501217  5.14002065  5.15341607  5.16788809
  5.17818551  5.18800056  5.19678865  5.20560276  5.21255168  5.21758125
  5.22494836  5.22627624  5.22718942  5.22741595  5.22652826  5.22674401
  5.22531547  5.22469737  5.21801012  5.21644365  5.20735755  5.2035083
  5.19100199  5.17982817  5.17000333  5.15827754  5.14311456  5.12186454
  5.10038739  5.07320275  5.04762758  5.01353587  4.97673445  4.94141228
  4.89858064  4.85544956  4.80364702  4.74827776  4.69253259  4.63690515
  4.5759486  4.51471128  4.45112147  4.39040572  4.32573871  4.26109832
  4.2019507  4.12903927  4.04909515  3.96072571  3.85794321  3.74943922
  3.61987767  3.45400651  3.29063961  3.13274435  2.99555724  2.83533333
  2.65595108  2.47612122  2.30399505 -3.74047367 -3.46536407 -3.19338515
 -2.92487468 -2.66018642 -2.39969072 -2.1437752 -1.89284545 -1.64732571
 -1.40765963 -1.17431102 -0.947764652 -0.728527081 -0.517127502 -0.314118627
 -0.118111041  0.0688335845  0.244118743  0.40700908  0.556737495  0.685223643
  0.782454557  0.875808879  0.96502023  1.04981052  1.12988947  1.1976586
  1.26301193  1.32620991  1.3870974  1.44551236  1.49826937  1.54829548
  1.59722662  1.64497345  1.69144261  1.73571496  1.77786948  1.81923681
  1.85974888  1.89933449  1.93778501  1.97434472  2.0101851  2.04524514
  2.07946109  2.11276627  2.14569949  2.17741862  2.20768314  2.23639607
  2.2634562  2.28645195  2.30702923  2.32733009  2.34732703  2.36699124
  2.38848751  2.41360483  2.43515265  2.45292587  2.46671077  2.4762846
  2.47062631  2.46494566  2.45936896  2.45390528  2.4485641  2.44277526
  2.43717682  2.43208327  2.42752489  2.42353326  2.43016579  2.44489611
  2.45069726  2.44708621  2.4335599  2.40950251  2.37399615  2.32719857
  2.26853277  2.19739813  2.11316961  2.01519676  1.90280278  1.77528353
  1.63190652  1.47190982  1.29450094  1.09885573  0.884117171  0.649394131
  0.39376011  0.116251909 -0.184131734 -0.508431567 -0.857729293 -1.23314909
